"id","type","name","path","description","status","owner","dependencies","related_entities","evidence","updated_at"
"document:next-steps:891e8f2c27","document","Next Steps","docs/NEXT_STEPS.md","Historical and canonical queue index. The scanner must not treat its `Blocked Work` queue section as document-level blocked status.","verified","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","docs/NEXT_STEPS.md|docs/planning/mvp-next-commits.md|docs/planning/luc-5627-blocked-status-label-curation.md","2026-05-08T19:09:41.720Z"
"document:roost-ai-navigation-brief:ea5d4eee4c","document","Roost AI Navigation Brief","docs/obsidian/ai-navigation-brief.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/obsidian/ai-navigation-brief.md","2026-05-31T02:02:23.279Z"
"document:roost-code-to-docs-atlas:873e8f493a","document","Roost Code To Docs Atlas","docs/obsidian/code-to-docs-atlas.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/obsidian/code-to-docs-atlas.md","2026-05-31T02:02:23.278Z"
"document:roost-function-journey-hotlist:4f18ae8298","document","Roost Function Journey Hotlist","docs/obsidian/function-journey-hotlist.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/obsidian/function-journey-hotlist.md","2026-05-31T02:02:23.279Z"
"document:roost-paperclip-cleanup-brief:68bd9916e5","document","Roost Paperclip Cleanup Brief","docs/obsidian/paperclip-cleanup-brief.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/obsidian/paperclip-cleanup-brief.md","2026-05-31T02:02:23.280Z"
"document:roost-vault-dashboard:6f3aedc9aa","document","Roost Vault Dashboard","docs/obsidian/project-vault-dashboard.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/obsidian/project-vault-dashboard.md","2026-05-31T23:52:09.013Z"
"document:roost-obsidian-layer:281fecd585","document","Roost Obsidian Layer","docs/obsidian/README.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/obsidian/README.md","2026-05-31T23:52:04.593Z"
"document:agent-companycore-api-playbook:119914c85e","document","Agent CompanyCore API Playbook","docs/operations/agent-companycore-api-playbook.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/agent-companycore-api-playbook.md","2026-05-31T23:23:18.015Z"
"document:application-completion-audit:c86263d4f1","document","Application Completion Audit","docs/operations/application-completion-audit-2026-05-14.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/operations/application-completion-audit-2026-05-14.md","2026-05-14T23:21:30.857Z"
"document:approval-aware-agent-command-flow:0786da2dd2","document","Approval-Aware Agent Command Flow","docs/operations/approval-aware-agent-command-flow.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/approval-aware-agent-command-flow.md","2026-05-14T19:02:43.132Z"
"document:approval-aware-mcp-command-flow:6e97e6838d","document","Approval-Aware MCP Command Flow","docs/operations/approval-aware-mcp-command-flow.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/approval-aware-mcp-command-flow.md","2026-05-11T01:43:59.172Z"
"document:clickup-production-bootstrap:e10971a69a","document","ClickUp Production Bootstrap","docs/operations/clickup-production-bootstrap.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/clickup-production-bootstrap.md","2026-05-31T23:23:18.016Z"
"document:companycore-mcp-bridge:ecc584a940","document","CompanyCore MCP Bridge","docs/operations/companycore-mcp-bridge.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/companycore-mcp-bridge.md","2026-05-31T23:24:10.621Z"
"document:coolify-vps-deployment-contract:36a9336290","document","Coolify VPS Deployment Contract","docs/operations/coolify-vps-deployment-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/coolify-vps-deployment-contract.md","2026-05-31T23:23:18.013Z"
"document:deployment-template-local-stage-production:ccee546c5b","document","Deployment Template: Local -> Stage -> Production","docs/operations/deployment-template-local-stage-production.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/deployment-template-local-stage-production.md","2026-05-25T14:04:11.007Z"
"document:environment-matrix:60c809a6f7","document","Environment Matrix","docs/operations/environment-matrix.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/environment-matrix.md","2026-05-25T14:54:06.109Z"
"document:external-operational-memory-agent-playbook:335f134a4e","document","External Operational Memory Agent Playbook","docs/operations/external-operational-memory-agent-playbook.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/external-operational-memory-agent-playbook.md","2026-05-14T19:02:43.132Z"
"document:google-drive-owner-setup:9c6bc70541","document","Google Drive Owner Setup","docs/operations/google-drive-owner-setup.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/google-drive-owner-setup.md","2026-05-31T23:24:10.619Z"
"document:jarvis-companycore-update-runbook:bf1d3197a1","document","Jarvis CompanyCore Update Runbook","docs/operations/jarvis-companycore-update-runbook.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/jarvis-companycore-update-runbook.md","2026-05-31T23:24:10.622Z"
"document:luc-6136-known-state-evidence:646d3ccdc1","document","LUC-6136 Known-State Evidence","docs/operations/known-state-evidence-luc-6136.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","docs/operations/known-state-evidence-luc-6136.md","2026-06-29T01:40:55.319Z"
"document:mcp-agent-runtime-setup:31e298ccf0","document","MCP Agent Runtime Setup","docs/operations/mcp-agent-runtime-setup.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/mcp-agent-runtime-setup.md","2026-05-31T23:24:10.619Z"
"document:paperclip-companycore-adapter-runbook:198fe022d1","document","Paperclip CompanyCore Adapter Runbook","docs/operations/paperclip-companycore-adapter-runbook.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/paperclip-companycore-adapter-runbook.md","2026-05-31T23:24:10.622Z"
"document:persistent-agent-runtime-playbook:2bd27bd187","document","Persistent Agent Runtime Playbook","docs/operations/persistent-agent-runtime-playbook.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/persistent-agent-runtime-playbook.md","2026-05-25T14:04:11.007Z"
"document:post-deploy-smoke:486216125c","document","Post-Deploy Smoke","docs/operations/post-deploy-smoke.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:learning-journal:2ea07ed275|task:project-state:c9626d46bd","docs/operations/post-deploy-smoke.md","2026-05-16T21:39:48.518Z"
"document:project-control-system:0f7b2d0635","document","Project Control System","docs/operations/project-control-system.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/project-control-system.md","2026-05-14T19:04:00.646Z"
"document:rollback-and-recovery:d795581fd2","document","Rollback And Recovery","docs/operations/rollback-and-recovery.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/rollback-and-recovery.md","2026-05-16T20:32:22.115Z"
"document:service-reliability-and-observability:886f9bd027","document","Service Reliability And Observability","docs/operations/service-reliability-and-observability.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task:b1280c7901|task:task:6dfadbc975|task:task:0dc3773294|task:task:6d579ee56c|task:task:d0b2850854|task:task:d5122aa43d|task:task:638b05362c|task:task:29cc94d553|task:project-state:c9626d46bd","docs/operations/service-reliability-and-observability.md","2026-05-02T19:02:20.023Z"
"document:service-topology:adf387f870","document","Service Topology","docs/operations/service-topology.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/operations/service-topology.md","2026-05-25T14:54:06.110Z"
"document:companycore-v1-achievement-and-blocker-handoff:8ae971d5ef","document","CompanyCore V1 Achievement And Blocker Handoff","docs/operations/v1-achievement-and-blocker-handoff.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-achievement-and-blocker-handoff.md","2026-05-11T12:54:45.557Z"
"document:v1-code-surface-index:3b4cc0a100","document","V1 Code Surface Index","docs/operations/v1-code-surface-index.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-code-surface-index.md","2026-05-10T21:40:50.334Z"
"document:v1-function-coverage-audit:3971504a74","document","V1 Function Coverage Audit","docs/operations/v1-function-coverage-audit.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-function-coverage-audit.md","2026-05-14T17:24:09.169Z"
"document:roost-v1-operator-handoff:228c862697","document","Roost V1 Operator Handoff","docs/operations/v1-operator-handoff.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-operator-handoff.md","2026-05-31T23:23:18.016Z"
"document:v1-project-control-system:e858260a27","document","V1 Project Control System","docs/operations/v1-project-control-system.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-project-control-system.md","2026-05-14T17:21:46.180Z"
"document:companycore-v1-release-readiness:43f1d13622","document","CompanyCore v1 Release Readiness","docs/operations/v1-release-readiness.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-release-readiness.md","2026-05-31T23:24:10.622Z"
"document:v1-source-handoff-package:3b3486ef30","document","V1 Source Handoff Package","docs/operations/v1-source-handoff-package.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v1-source-handoff-package.md","2026-05-31T23:24:10.624Z"
"document:v2-agent-company-os-command-surface-audit:e47faa09d1","document","V2 Agent Company OS Command Surface Audit","docs/operations/v2-agent-company-os-command-surface-audit.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/operations/v2-agent-company-os-command-surface-audit.md","2026-05-11T00:44:09.247Z"
"document:pipeline-registry:89fa84bdb1","document","Pipeline Registry","docs/pipelines/pipeline-registry.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/pipelines/pipeline-registry.md","2026-05-25T14:40:02.657Z"
"document:pipeline-template:273baaa1e0","document","Pipeline Template","docs/pipelines/pipeline-template.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/pipelines/pipeline-template.md","2026-05-25T14:38:02.137Z"
"document:task:93ac653bad","document","Task","docs/planning/acf-doc-001-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-doc-001-task-contract.md","2026-05-14T17:24:48.233Z"
"document:acf-maint-001-large-file-modularization:17a3f6c8ae","document","ACF-MAINT-001 - Large File Modularization","docs/planning/acf-maint-001-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-maint-001-task-contract.md","2026-05-14T20:43:16.752Z"
"document:task:59d0217f88","document","Task","docs/planning/acf-maint-002-google-drive-workbench-extraction-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-maint-002-google-drive-workbench-extraction-task-contract.md","2026-05-14T23:16:26.920Z"
"document:task:161c121eb3","document","Task","docs/planning/acf-ops-001-deploy-path-acceptance-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-ops-001-deploy-path-acceptance-task-contract.md","2026-05-14T23:23:46.410Z"
"document:acf-ops-002-build-metadata-health-restoration:55b154f815","document","ACF-OPS-002 Build Metadata Health Restoration","docs/planning/acf-ops-002-build-metadata-health-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-ops-002-build-metadata-health-task-contract.md","2026-05-15T02:17:05.929Z"
"document:acf-prod-001-operating-model-data-completion-decision:30c5cfad2d","document","ACF-PROD-001 Operating Model Data Completion Decision","docs/planning/acf-prod-001-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","docs/planning/acf-prod-001-task-contract.md","2026-05-14T18:35:27.657Z"
"document:task:9e7f928c20","document","Task","docs/planning/acf-qa-001-validation-gates-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-qa-001-validation-gates-task-contract.md","2026-05-14T23:20:15.178Z"
"document:task:91fcd939aa","document","Task","docs/planning/acf-sec-001-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-sec-001-task-contract.md","2026-05-14T17:19:40.317Z"
"document:acf-ux-001-task-contract:ece1279d64","document","ACF-UX-001 Task Contract","docs/planning/acf-ux-001-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-ux-001-task-contract.md","2026-05-14T16:39:46.134Z"
"document:task:f2555973fe","document","Task","docs/planning/acf-ux-002-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/acf-ux-002-task-contract.md","2026-05-14T17:32:51.374Z"
"document:task:693b8161c2","document","Task","docs/planning/acf-ux-003-shell-usability-repair-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/acf-ux-003-shell-usability-repair-task-contract.md","2026-05-14T21:55:19.400Z"
"document:agent-crud-api-rollout-plan:eee605a7df","document","Agent CRUD API Rollout Plan","docs/planning/agent-crud-api-rollout-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/planning/agent-crud-api-rollout-plan.md","2026-05-08T19:12:11.501Z"
"document:agent-runtime-gap-closure-plan:091e4768b6","document","Agent Runtime Gap Closure Plan","docs/planning/agent-runtime-gap-closure-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/planning/agent-runtime-gap-closure-plan.md","2026-05-14T16:16:58.153Z"
"document:aog-be-001-area-operating-graph-read-api-task-contract:f384330046","document","AOG-BE-001 Area Operating Graph Read API Task Contract","docs/planning/aog-be-001-area-operating-graph-read-api-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/aog-be-001-area-operating-graph-read-api-task-contract.md","2026-05-16T20:32:22.115Z"
"document:application-completion-audit-task-contract-template:6956f095d1","document","Application Completion Audit Task Contract Template","docs/planning/application-completion-audit-task-contract-template.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/application-completion-audit-task-contract-template.md","2026-05-14T19:02:43.134Z"
"document:application-completion-audit-task-contract:202895e688","document","Application Completion Audit Task Contract","docs/planning/application-completion-audit-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/application-completion-audit-task-contract.md","2026-05-14T16:11:34.518Z"
"document:application-foundation-audit:de4d22e079","document","Application Foundation Audit","docs/planning/application-foundation-audit-2026-05-18.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/application-foundation-audit-2026-05-18.md","2026-05-17T23:52:33.297Z"
"document:task:acc52d3026","document","Task","docs/planning/architecture-evidence-system-foundation-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/architecture-evidence-system-foundation-task-contract.md","2026-05-24T02:25:22.063Z"
"document:assets-file-preview-workbench-task-contract:660367fec6","document","Assets File Preview Workbench Task Contract","docs/planning/assets-file-preview-workbench-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/assets-file-preview-workbench-task-contract.md","2026-05-17T04:13:13.984Z"
"document:task:d62fefc79e","document","Task","docs/planning/assets-files-folders-premium-audit-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task:29cc94d553","docs/planning/assets-files-folders-premium-audit-task-contract.md","2026-05-17T16:05:02.092Z"
"document:assets-folders-002-folder-tree-and-edit-command:b728ac58f6","document","ASSETS-FOLDERS-002 Folder Tree And Edit Command","docs/planning/assets-folder-tree-and-edit-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/assets-folder-tree-and-edit-task-contract.md","2026-05-17T02:18:32.098Z"
"document:task:96cd546c2b","document","Task","docs/planning/assets-google-drive-sync-coverage-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/assets-google-drive-sync-coverage-task-contract.md","2026-05-17T16:24:47.162Z"
"document:task:21d65a1f22","document","Task","docs/planning/assets-image-preview-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task:29cc94d553","docs/planning/assets-image-preview-task-contract.md","2026-05-17T15:42:24.714Z"
"document:auth-workspace-and-integration-plan:3a747b15bf","document","Auth, Workspace, And Integration Plan","docs/planning/auth-workspace-integration-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/planning/auth-workspace-integration-plan.md","2026-05-08T19:21:46.108Z"
"document:cc-00-001-route-proposal-lifecycle-readback-plan:b6eb1449b5","document","CC-00-001 Route Proposal Lifecycle Readback Plan","docs/planning/cc-00-001-route-proposal-lifecycle-readback-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-00-001-route-proposal-lifecycle-readback-plan.md","2026-05-16T20:32:22.115Z"
"document:task:298c1d0a17","document","Task","docs/planning/cc-00-001-route-proposal-lifecycle-readback-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-00-001-route-proposal-lifecycle-readback-task-contract.md","2026-05-16T20:32:22.115Z"
"document:task:5c63f2ea75","document","Task","docs/planning/cc-00-002-route-proposal-lifecycle-readback-api-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-00-002-route-proposal-lifecycle-readback-api-task-contract.md","2026-05-16T20:32:22.117Z"
"document:task:7ab4c8b84b","document","Task","docs/planning/cc-00-04-08-architecture-ux-audit-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/cc-00-04-08-architecture-ux-audit-task-contract.md","2026-05-16T20:32:22.117Z"
"document:cc-00-04-08-architecture-and-ux-audit:06862dfa38","document","CC-00-04-08 Architecture And UX Audit","docs/planning/cc-00-04-08-architecture-ux-audit.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-00-04-08-architecture-ux-audit.md","2026-05-16T20:32:22.117Z"
"document:task:8638efe911","document","Task","docs/planning/cc-04-001-operations-task-model-gap-audit-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-04-001-operations-task-model-gap-audit-task-contract.md","2026-05-16T20:32:22.118Z"
"document:cc-04-001-operations-task-model-gap-audit:ee69c13329","document","CC-04-001 Operations Task Model Gap Audit","docs/planning/cc-04-001-operations-task-model-gap-audit.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-04-001-operations-task-model-gap-audit.md","2026-05-16T20:32:22.119Z"
"document:task:b5951440a1","document","Task","docs/planning/cc-04-002-operations-work-item-read-model-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-04-002-operations-work-item-read-model-task-contract.md","2026-05-16T20:32:22.119Z"
"document:task:80bf8cdca4","document","Task","docs/planning/cc-08-001-assets-resource-system-spec-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-08-001-assets-resource-system-spec-task-contract.md","2026-05-16T20:32:22.119Z"
"document:cc-08-001-assets-resource-system-spec:9be168cc00","document","CC-08-001 Assets Resource System Spec","docs/planning/cc-08-001-assets-resource-system-spec.md","Verified planning spec for the Assets resource system. The scanner must not treat the `Blocked Actions` safety section as an active blocked document status.","verified","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-08-001-assets-resource-system-spec.md|docs/planning/cc-08-001-assets-resource-system-spec-task-contract.md|docs/planning/cc-08-002-assets-context-read-api-task-contract.md|docs/planning/luc-5568-assets-finance-blocked-spec-record-classification.md","2026-05-16T20:32:22.120Z"
"document:task:5eb99f201c","document","Task","docs/planning/cc-08-002-assets-context-read-api-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-08-002-assets-context-read-api-task-contract.md","2026-05-16T20:32:22.120Z"
"document:task:becdc7394d","document","Task","docs/planning/cc-ui-001-shared-component-inventory-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-ui-001-shared-component-inventory-task-contract.md","2026-05-16T20:32:22.120Z"
"document:cc-ui-001-shared-component-inventory:6cb375d48f","document","CC-UI-001 Shared Component Inventory","docs/planning/cc-ui-001-shared-component-inventory.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-ui-001-shared-component-inventory.md","2026-05-16T20:32:22.120Z"
"document:task:485e301d29","document","Task","docs/planning/cc-ui-002-shared-action-button-primitive-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-ui-002-shared-action-button-primitive-task-contract.md","2026-05-16T20:32:22.121Z"
"document:task:b2038d1629","document","Task","docs/planning/cc-ui-003-shared-data-table-list-primitive-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-ui-003-shared-data-table-list-primitive-task-contract.md","2026-05-16T20:32:22.121Z"
"document:task:0d125ee742","document","Task","docs/planning/cc-ui-004-00-04-08-read-packet-ui-adoption-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/cc-ui-004-00-04-08-read-packet-ui-adoption-task-contract.md","2026-05-16T20:32:22.121Z"
"document:clickup-owner-console-deployment-plan:156340fa9a","document","ClickUp Owner Console Deployment Plan","docs/planning/clickup-owner-console-deployment-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/clickup-owner-console-deployment-plan.md","2026-05-02T23:50:39.755Z"
"document:clickup-shaped-operating-model-plan:fff07f0326","document","ClickUp-Shaped Operating Model Plan","docs/planning/clickup-shaped-operating-model-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/clickup-shaped-operating-model-plan.md","2026-05-03T00:45:34.004Z"
"document:clickup-webhook-trigger-plan:98cc0d641f","document","ClickUp Webhook Trigger Plan","docs/planning/clickup-webhook-trigger-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/planning/clickup-webhook-trigger-plan.md","2026-05-03T02:53:10.148Z"
"document:company-os-stage-1-task-contracts:d0249625db","document","Company OS Stage 1 Task Contracts","docs/planning/company-os-stage1-task-contracts.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task:37eea451f8|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","docs/planning/company-os-stage1-task-contracts.md","2026-05-09T17:58:31.965Z"
"document:companycore-00-04-08-operating-loop-plan:e0c5fa88f8","document","CompanyCore 00-04-08 Operating Loop Plan","docs/planning/companycore-00-04-08-operating-loop-plan.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd","docs/planning/companycore-00-04-08-operating-loop-plan.md","2026-05-16T20:32:22.121Z"
"document:task:4f0f57b19c","document","Task","docs/planning/companycore-autonomous-os-architecture-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/companycore-autonomous-os-architecture-task-contract.md","2026-05-16T20:32:22.122Z"
"document:companycore-business-module-map-task-contract:c83c741a86","document","CompanyCore Business Module Map Task Contract","docs/planning/companycore-business-module-map-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/companycore-business-module-map-task-contract.md","2026-05-16T20:32:22.123Z"
"document:task:558bfa385c","document","Task","docs/planning/companycore-global-business-flow-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/companycore-global-business-flow-task-contract.md","2026-05-16T20:32:22.123Z"
"document:companycore-v1-task-contracts:a9e9191dd4","document","CompanyCore v1 Task Contracts","docs/planning/companycore-v1-task-contracts.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task:9d14f2d371|task:project-state:c9626d46bd","docs/planning/companycore-v1-task-contracts.md","2026-05-24T01:53:49.895Z"
"document:task:1c86a3dc72","document","Task","docs/planning/dashboard-operations-workforce-foundation-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0","docs/planning/dashboard-operations-workforce-foundation-task-contract.md","2026-05-20T02:56:22.036Z"
"document:task:9054254034","document","Task","docs/planning/department-management-systems-architecture-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/department-management-systems-architecture-task-contract.md","2026-05-16T20:32:22.123Z"
"document:task:3d78a5d515","document","Task","docs/planning/department-management-systems-v1-blueprint-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/department-management-systems-v1-blueprint-task-contract.md","2026-05-16T20:32:22.124Z"
"document:dms-00-005-global-intake-classify-route-command-contract:019cc5173e","document","DMS-00-005 Global Intake Classify/Route Command Contract","docs/planning/dms-00-global-intake-classify-route-command-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","docs/planning/dms-00-global-intake-classify-route-command-contract.md","2026-05-16T20:32:22.124Z"
"document:dms-00-001-global-intake-and-paperclip-output-review-contract:d909371e26","document","DMS-00-001 Global Intake And Paperclip Output Review Contract","docs/planning/dms-00-global-intake-paperclip-review-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","docs/planning/dms-00-global-intake-paperclip-review-contract.md","2026-05-16T20:32:22.124Z"
"document:task:7681b89bc7","document","Task","docs/planning/dms-00-global-intake-paperclip-review-task-contract.md","Repository document.","implemented","Docs Memory Lead","","module:docs:6784d83cb0|task:task-board:9aaadac0a2","docs/planning/dms-00-global-intake-paperclip-review-task-contract.md","2026-05-16T20:32:22.125Z"
