id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes,tags
API-AUTO-0066,GET /v1/operating-model/folders,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0067,GET /v1/operating-model/folders/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0068,GET /v1/operating-model/knowledge-roots,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0069,GET /v1/operating-model/knowledge-roots/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0070,GET /v1/operating-model/storage-locations,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0071,GET /v1/operating-model/storage-locations/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0072,GET /v1/operating-model/tables,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0073,GET /v1/operations/context,api_route,implemented,backend,operations,operations-work-items,Auto-scaffolded from manifest drift report.,src/modules/operations/operations.routes.ts,src/auth/capabilities.ts,FEAT-OPERATIONS-WORK-ITEMS,,,,,,DB-TASK,TEST-API-LOCAL,DOC-OPS-WORK-ITEM-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0074,GET /v1/pipeline-stages,api_route,implemented,backend,pipeline-stages,pipeline-stages-coverage,Auto-scaffolded from manifest drift report.,src/modules/pipeline-stages/pipeline-stages.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0021,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0075,GET /v1/pipeline-stages/:id,api_route,implemented,backend,pipeline-stages,pipeline-stages-coverage,Auto-scaffolded from manifest drift report.,src/modules/pipeline-stages/pipeline-stages.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0021,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0076,GET /v1/projects,api_route,implemented,backend,projects,projects-coverage,Auto-scaffolded from manifest drift report.,src/modules/projects/projects.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0022,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0077,GET /v1/projects/:id,api_route,implemented,backend,projects,projects-coverage,Auto-scaffolded from manifest drift report.,src/modules/projects/projects.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0022,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0078,GET /v1/relationships/graph,api_route,implemented,backend,relationships,relationships-coverage,Auto-scaffolded from manifest drift report.,src/modules/relationships/relationships.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0023,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0079,GET /v1/sales/context,api_route,implemented,backend,sales,sales-coverage,Auto-scaffolded from manifest drift report.,src/modules/sales/sales.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0024,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0080,GET /v1/strategy/context,api_route,implemented,backend,strategy,strategy-coverage,Auto-scaffolded from manifest drift report.,src/modules/strategy/strategy.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0025,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0081,GET /v1/targets,api_route,implemented,backend,targets,targets-coverage,Auto-scaffolded from manifest drift report.,src/modules/targets/targets.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0026,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0082,GET /v1/targets/:id,api_route,implemented,backend,targets,targets-coverage,Auto-scaffolded from manifest drift report.,src/modules/targets/targets.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0026,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0083,GET /v1/task-lists,api_route,implemented,backend,task-lists,task-lists-coverage,Auto-scaffolded from manifest drift report.,src/modules/task-lists/task-lists.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0027,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0084,GET /v1/task-lists/:id,api_route,implemented,backend,task-lists,task-lists-coverage,Auto-scaffolded from manifest drift report.,src/modules/task-lists/task-lists.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0027,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0085,GET /v1/tasks,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0086,GET /v1/tasks/:id,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0087,GET /v1/workforce/:id,api_route,implemented,backend,workforce,people-agents-directory,Auto-scaffolded from manifest drift report.,src/modules/workforce/workforce.routes.ts,src/auth/capabilities.ts,FEAT-PEOPLE-AGENTS-DIRECTORY,,,,,,DB-WORKFORCE-ENTITY,TEST-API-LOCAL,DOC-PEOPLE-AGENTS-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0088,PATCH /v1/agents/:id,api_route,implemented,backend,agents,agents-coverage,Auto-scaffolded from manifest drift report.,src/modules/agents/agents.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0003,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0089,PATCH /v1/assets/folders/:id,api_route,implemented,backend,assets,assets-context,Auto-scaffolded from manifest drift report.,src/modules/assets/assets.routes.ts,src/auth/capabilities.ts,FEAT-ASSETS-CONTEXT,,,,,,DB-GOOGLE-DRIVE-FILE,TEST-API-LOCAL,DOC-ASSETS-CONTEXT-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0090,PATCH /v1/clients/:id,api_route,implemented,backend,clients,clients-coverage,Auto-scaffolded from manifest drift report.,src/modules/clients/clients.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0004,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0091,PATCH /v1/company-os/standards/:id,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0092,PATCH /v1/company-os/workflow-definitions/drafts/:id,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0093,PATCH /v1/deals/:id,api_route,implemented,backend,deals,deals-coverage,Auto-scaffolded from manifest drift report.,src/modules/deals/deals.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0008,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0094,PATCH /v1/decisions/:id,api_route,implemented,backend,decisions,decisions-coverage,Auto-scaffolded from manifest drift report.,src/modules/decisions/decisions.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0009,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0095,PATCH /v1/goals/:id,api_route,implemented,backend,goals,goals-coverage,Auto-scaffolded from manifest drift report.,src/modules/goals/goals.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0012,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0096,PATCH /v1/google-drive/docs/:id,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0097,PATCH /v1/google-drive/files/:id/description,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0098,PATCH /v1/google-drive/files/:id/scope,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0099,PATCH /v1/google-drive/files/:id/text-content,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0100,PATCH /v1/interactions/:id,api_route,implemented,backend,interactions,interactions-coverage,Auto-scaffolded from manifest drift report.,src/modules/interactions/interactions.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0016,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0101,PATCH /v1/notes/:id,api_route,implemented,backend,notes,notes-coverage,Auto-scaffolded from manifest drift report.,src/modules/notes/notes.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0018,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0102,PATCH /v1/operating-model/areas/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0103,PATCH /v1/operating-model/automation-definitions/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0104,PATCH /v1/operating-model/external-mappings/:id/scope,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0105,PATCH /v1/operating-model/folders/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0106,PATCH /v1/operating-model/knowledge-roots/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0107,PATCH /v1/operating-model/storage-locations/:id,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0108,PATCH /v1/operations/task-lists/:id,api_route,implemented,backend,operations,operations-work-items,Auto-scaffolded from manifest drift report.,src/modules/operations/operations.routes.ts,src/auth/capabilities.ts,FEAT-OPERATIONS-WORK-ITEMS,,,,,,DB-TASK,TEST-API-LOCAL,DOC-OPS-WORK-ITEM-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0109,PATCH /v1/pipeline-stages/:id,api_route,implemented,backend,pipeline-stages,pipeline-stages-coverage,Auto-scaffolded from manifest drift report.,src/modules/pipeline-stages/pipeline-stages.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0021,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0110,PATCH /v1/projects/:id,api_route,implemented,backend,projects,projects-coverage,Auto-scaffolded from manifest drift report.,src/modules/projects/projects.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0022,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0111,PATCH /v1/targets/:id,api_route,implemented,backend,targets,targets-coverage,Auto-scaffolded from manifest drift report.,src/modules/targets/targets.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0026,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0112,PATCH /v1/task-lists/:id,api_route,implemented,backend,task-lists,task-lists-coverage,Auto-scaffolded from manifest drift report.,src/modules/task-lists/task-lists.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0027,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0113,PATCH /v1/tasks/:id,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0114,PATCH /v1/workforce/:id,api_route,implemented,backend,workforce,people-agents-directory,Auto-scaffolded from manifest drift report.,src/modules/workforce/workforce.routes.ts,src/auth/capabilities.ts,FEAT-PEOPLE-AGENTS-DIRECTORY,,,,,,DB-WORKFORCE-ENTITY,TEST-API-LOCAL,DOC-PEOPLE-AGENTS-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0115,POST /v1/agent-events/:id/ack,api_route,implemented,backend,agent-events,agent-events-coverage,Auto-scaffolded from manifest drift report.,src/modules/agent-events/agent-events.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0001,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0116,POST /v1/agent-logs,api_route,implemented,backend,agent-logs,agent-logs-coverage,Auto-scaffolded from manifest drift report.,src/modules/agent-logs/agent-logs.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0002,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0117,POST /v1/agents,api_route,implemented,backend,agents,agents-coverage,Auto-scaffolded from manifest drift report.,src/modules/agents/agents.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0003,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0118,POST /v1/clients,api_route,implemented,backend,clients,clients-coverage,Auto-scaffolded from manifest drift report.,src/modules/clients/clients.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0004,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0119,POST /v1/company-os/approvals/:id/decision,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0120,POST /v1/company-os/approvals/request,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0121,POST /v1/company-os/events/:id/actions/evaluate-automation-rules,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0122,POST /v1/company-os/pipeline-runs/:id/actions/start-stage,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0123,POST /v1/company-os/stage-runs/:id/actions/block,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0124,POST /v1/company-os/stage-runs/:id/actions/complete,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0125,POST /v1/company-os/stage-runs/:id/actions/validate,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0126,POST /v1/company-os/standards,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0127,POST /v1/company-os/workflow-definitions/:rootObjectType/:rootObjectId/actions/archive,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0128,POST /v1/company-os/workflow-definitions/:rootObjectType/:rootObjectId/actions/create-rollback-draft,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0129,POST /v1/company-os/workflow-definitions/drafts,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0130,POST /v1/company-os/workflow-definitions/drafts/:id/actions/activate,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0131,POST /v1/company-os/workflow-definitions/drafts/:id/actions/preview-impact,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0132,POST /v1/deals,api_route,implemented,backend,deals,deals-coverage,Auto-scaffolded from manifest drift report.,src/modules/deals/deals.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0008,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0133,POST /v1/decisions,api_route,implemented,backend,decisions,decisions-coverage,Auto-scaffolded from manifest drift report.,src/modules/decisions/decisions.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0009,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0134,POST /v1/goals,api_route,implemented,backend,goals,goals-coverage,Auto-scaffolded from manifest drift report.,src/modules/goals/goals.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0012,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0135,POST /v1/google-drive/docs,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0136,POST /v1/google-drive/sheets,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0137,POST /v1/intake/actions/propose-route,api_route,implemented,backend,intake,intake-coverage,Auto-scaffolded from manifest drift report.,src/modules/intake/intake.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0014,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0138,POST /v1/integration-settings/clickup/discover,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0139,POST /v1/integration-settings/clickup/events/retry-failed,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0140,POST /v1/integration-settings/clickup/maintenance/run,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0141,POST /v1/integration-settings/clickup/webhooks/reconcile,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0142,POST /v1/integration-settings/google_drive/changes/reconcile,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0143,POST /v1/integration-settings/google_drive/import,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0144,POST /v1/integration-settings/google_drive/oauth/authorize-url,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
