id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes,tags
FEAT-ASSETS-CONTEXT,Assets Context Workbench,feature,verified,full-stack,assets,assets-context,"08 Assets file/folder/context workbench over Google Drive, previews, resources, and knowledge metadata.",docs/planning/cc-08-002-assets-context-read-api-task-contract.md,src/modules/assets/assets.routes.ts;web/src/features/departments/assets-route.tsx;prisma/schema.prisma,,API-ASSETS-CONTEXT;DB-GOOGLE-DRIVE-FILE;COMP-ASSETS-ROUTE;UI-ASSETS-FILE-PREVIEW,DOC-DMS-ARCH,COMP-SHELL,COMP-ASSETS-ROUTE,API-ASSETS-CONTEXT,DB-GOOGLE-DRIVE-FILE,TEST-API-LOCAL;TEST-PLAYWRIGHT-ASSETS,DOC-ASSETS-CONTEXT-CONTRACT,AGENT-COORDINATOR,medium,85,2026-05-17,tested,Production Drive content/write/freshness samples remain separate proof.,#feature #assets #drive
DOC-ASSETS-CONTEXT-CONTRACT,Assets context task contract,documentation,verified,planning,assets,assets-context,Task and proof source for Assets context read model and workbench.,docs/planning/cc-08-002-assets-context-read-api-task-contract.md,,FEAT-ASSETS-CONTEXT,,,AGENT-COORDINATOR,,,,,,AGENT-COORDINATOR,low,100,2026-05-17,verified,Historical proof source for Assets context API.,#planning #evidence
COMP-CC-DATA-TABLE,CcDataTable component,component,verified,frontend,shared-ui,managed-table,Reusable managed table primitive for flat management indexes.,web/src/components/cc-data-table.tsx,,FEAT-MANAGED-TABLE,,DOC-DESIGN-MEMORY,COMP-PEOPLE-AGENTS-ROUTE;COMP-MANAGEMENT-ROUTE;COMP-OPERATIONS-ROUTE,UI-PEOPLE-AGENTS-TABLE;UI-MGMT-DEPARTMENT-FORM,,,TEST-PLAYWRIGHT-PEOPLE,DOC-SHARED-TABLE-CONTRACT,AGENT-COORDINATOR,medium,95,2026-05-19,verified,Future flat management indexes must reuse this primitive.,#react #component #table
FEAT-MANAGED-TABLE,Shared Managed Table,feature,verified,frontend,shared-ui,managed-table,"Reusable table pattern with filters, settings, rows, pagination, column visibility, selection, and row actions.",docs/planning/shared-managed-table-component-task-contract.md,web/src/components/cc-data-table.tsx;docs/ux/design-memory.md,,COMP-CC-DATA-TABLE,DOC-DESIGN-MEMORY,COMP-PEOPLE-AGENTS-ROUTE;COMP-MANAGEMENT-ROUTE,UI-PEOPLE-AGENTS-TABLE,,,TEST-PLAYWRIGHT-PEOPLE,DOC-SHARED-TABLE-CONTRACT,AGENT-COORDINATOR,medium,95,2026-05-19,verified,Adopted by People/Agents and useful for management catalog.,#feature #shared-ui #table
DOC-SHARED-TABLE-CONTRACT,Shared managed table task contract,documentation,verified,planning,shared-ui,managed-table,Task proof source for reusable managed table primitive.,docs/planning/shared-managed-table-component-task-contract.md,,FEAT-MANAGED-TABLE,,,AGENT-COORDINATOR,,,,,,AGENT-COORDINATOR,low,100,2026-05-19,verified,Fresh proof source from 2026-05-19.,#planning #evidence
DOC-DESIGN-MEMORY,Design memory,documentation,verified,docs,ux,cross-app,Reusable UX decisions and shared patterns.,docs/ux/design-memory.md,,DOC-ARCH-SOURCE-OF-TRUTH,,DOC-ARCH-SOURCE-OF-TRUTH,COMP-CC-DATA-TABLE,,,,,,AGENT-COORDINATOR,low,95,2026-05-19,verified,Records managed-table and complex management view pattern.,#ux #design-memory
TEST-API-LOCAL,npm run test:api:local,test,verified,testing,cross-app,cross-app,Disposable PostgreSQL API integration test runner.,scripts/test-api-local.mjs,src/tests/api.test.ts,,,CONFIG-PACKAGE-JSON,AGENT-COORDINATOR,,,,,DOC-TESTING,AGENT-COORDINATOR,medium,90,2026-05-24,verified,Latest run passed all 27 migrations and 6/6 API subtests in MGMT-DEPT-001.,#test #api
TEST-ROUTE-CAPABILITY,npm run check:route-capabilities,test,verified,testing,cross-app,cross-app,Static route/capability drift validation.,scripts/check-route-capabilities.mjs,src/auth/capabilities.ts,,,CONFIG-PACKAGE-JSON,AGENT-COORDINATOR,,,,,DOC-TESTING,AGENT-COORDINATOR,medium,90,2026-05-24,verified,Included in npm run validate.,#test #capabilities
TEST-ARCH-GRAPH,npm run architecture:graph,test,implemented,testing,architecture,architecture-evidence,Architecture registry validation and graph generation command.,scripts/generate-architecture-graph.mjs,package.json,FEAT-ARCH-EVIDENCE-SYSTEM,,CSV-NODES;CSV-RELATIONS;CSV-CHAINS;CSV-TESTS,AGENT-COORDINATOR,,,,,DOC-ARCH-EVIDENCE-SYSTEM,AGENT-COORDINATOR,medium,80,2026-05-24,tested,Runs generator and validates relation targets.,#test #architecture #graph
TEST-BROWSER-MGMT-DEPT,Browser rendered department catalog proof,test,verified,testing,management,management-department-catalog,Rendered proof for creating a custom department through the UI.,docs/planning/management-department-catalog-task-contract.md,docs/ux/evidence,FEAT-MGMT-DEPT-CATALOG,,COMP-MANAGEMENT-ROUTE,AGENT-COORDINATOR,COMP-MANAGEMENT-ROUTE,API-DEPARTMENTS-CREATE,DB-WORKSPACE-DEPARTMENTS,,DOC-MGMT-DEPT-CONTRACT,AGENT-COORDINATOR,medium,90,2026-05-24,verified,Browser plugin rendered proof for 13 Marketing Lab.,#test #browser #management
TEST-PLAYWRIGHT-OPS,Playwright Operations render proof,test,verified,testing,operations,operations-work-items,Rendered proof for Operations task assignment and schedule state.,docs/planning/dashboard-operations-workforce-foundation-task-contract.md,docs/ux/evidence,FEAT-OPERATIONS-WORK-ITEMS,,COMP-OPERATIONS-ROUTE,AGENT-COORDINATOR,COMP-OPERATIONS-ROUTE,API-OPERATIONS-WORK-ITEMS,DB-TASK,,DOC-OPS-WORK-ITEM-CONTRACT,AGENT-COORDINATOR,medium,85,2026-05-20,verified,Validation server and browser processes cleaned up after proof.,#test #playwright #operations
TEST-PLAYWRIGHT-DASHBOARD,Playwright dashboard render proof,test,verified,testing,dashboard,dashboard-command,Rendered proof for dashboard command packet and state semantics.,docs/planning/full-function-architecture-audit-task-contract.md,docs/ux/evidence,FEAT-DASHBOARD-COMMAND,,COMP-GENERAL-DASHBOARD,AGENT-COORDINATOR,COMP-GENERAL-DASHBOARD,API-DASHBOARD-COMMAND,DB-TASK;DB-WORKFORCE-ENTITY;DB-GOOGLE-DRIVE-FILE,,DOC-DASHBOARD-CONTRACT,AGENT-COORDINATOR,medium,85,2026-05-20,verified,Static DOM proof fixed loading/error empty-state semantics.,#test #playwright #dashboard
TEST-PLAYWRIGHT-PEOPLE,Playwright People/Agents proof,test,verified,testing,workforce,people-agents-directory,"Rendered proof for People/Agents table, preview, modal, and radar interactions.",docs/planning/people-agents-directory-premium-ux-task-contract.md,docs/ux/evidence/people-agents-premium-desktop-directory.png,FEAT-PEOPLE-AGENTS-DIRECTORY,,COMP-PEOPLE-AGENTS-ROUTE,AGENT-COORDINATOR,COMP-PEOPLE-AGENTS-ROUTE,API-WORKFORCE-LIST,DB-WORKFORCE-ENTITY,,DOC-PEOPLE-AGENTS-CONTRACT,AGENT-COORDINATOR,medium,90,2026-05-19,verified,Desktop/tablet/mobile proof exists.,#test #playwright #workforce
TEST-PLAYWRIGHT-ASSETS,Playwright Assets proof,test,verified,testing,assets,assets-context,Rendered proof for Assets files/folders filters and preview behavior.,docs/planning/assets-files-folders-premium-audit-task-contract.md,docs/ux/evidence,FEAT-ASSETS-CONTEXT,,COMP-ASSETS-ROUTE,AGENT-COORDINATOR,COMP-ASSETS-ROUTE,API-ASSETS-CONTEXT,DB-GOOGLE-DRIVE-FILE,,DOC-ASSETS-CONTEXT-CONTRACT,AGENT-COORDINATOR,medium,85,2026-05-17,verified,Assets file/folder workbench has local render proof.,#test #playwright #assets
DOC-TESTING,Testing documentation,documentation,verified,docs,testing,cross-app,Project testing commands and expectations.,docs/engineering/testing.md,,DOC-ARCH-SOURCE-OF-TRUTH,,DOC-ARCH-SOURCE-OF-TRUTH,AGENT-COORDINATOR,,,,,,AGENT-COORDINATOR,low,90,2026-05-18,verified,Existing testing source updated by prior validation gate work.,#testing #docs
AGENT-COORDINATOR,Coordinator agent role,agent,verified,governance,agents,agent-workflow,"Default coordinator role that owns mission framing, lanes, integration, validation, and final done decision.",AGENTS.md,.agents/core/mission-control.md;.agents/workflows/responsibility-lanes.md,,,DOC-ARCH-EVIDENCE-SYSTEM,AGENT-COORDINATOR,,,,,DOC-ARCH-EVIDENCE-SYSTEM,,medium,85,2026-05-24,verified,Subagents were not spawned in this task because runtime tool policy allows spawning only on explicit user request.,#agent #coordinator #governance
CONFIG-PACKAGE-JSON,package.json scripts,config,verified,tooling,cross-app,cross-app,"Project command registry for build, validation, tests, and architecture graph generation.",package.json,,,TEST-API-LOCAL;TEST-ROUTE-CAPABILITY;TEST-ARCH-GRAPH,,AGENT-COORDINATOR,,,,TEST-ARCH-GRAPH,DOC-TESTING,AGENT-COORDINATOR,medium,90,2026-05-24,verified,architecture:graph command added in this mission.,#config #scripts
